Size,Algorithm,Type,ThreadCount,ArrayType,Sample,TimeMs,SpeedUp,Efficiency
1000,InsertSort,Parallel,8,PartiallySorted,1,0.2925,0.10085470085470086,0.012606837606837607
1000,SelectionSort,Parallel,16,PartiallySorted,1,1.664899,0.12523222129390432,0.00782701383086902
1000,MergeSort,Parallel,16,PartiallySorted,1,0.330501,0.10015098290171588,0.006259436431357243
1000,BubbleSort,Parallel,16,PartiallySorted,1,21.1388,0.014035801464605372,8.772375915378358E-4
1000,InsertSort,Parallel,16,PartiallySorted,1,0.5075,0.05812807881773399,0.0036330049261083745
1000,SelectionSort,Serial,1,PartiallySorted,2,0.2753,0.0,0.0
1000,MergeSort,Serial,1,PartiallySorted,2,0.035001,0.0,0.0
1000,BubbleSort,Serial,1,PartiallySorted,2,0.2894,0.0,0.0
1000,InsertSort,Serial,1,PartiallySorted,2,0.029199,0.0,0.0
1000,SelectionSort,Parallel,2,PartiallySorted,2,0.4539,0.606521260189469,0.3032606300947345
1000,MergeSort,Parallel,2,PartiallySorted,2,0.2396,0.14608096828046743,0.07304048414023372
1000,BubbleSort,Parallel,2,PartiallySorted,2,20.8632,0.013871314084128993,0.0069356570420644964
1000,InsertSort,Parallel,2,PartiallySorted,2,0.236401,0.1235147059445603,0.06175735297228015
1000,SelectionSort,Parallel,4,PartiallySorted,2,0.4452,0.6183737646001797,0.15459344115004492
1000,MergeSort,Parallel,4,PartiallySorted,2,0.269101,0.13006640629354776,0.03251660157338694
1000,BubbleSort,Parallel,4,PartiallySorted,2,22.7867,0.012700391017567265,0.0031750977543918164
1000,InsertSort,Parallel,4,PartiallySorted,2,0.3268,0.08934822521419829,0.022337056303549572
1000,SelectionSort,Parallel,8,PartiallySorted,2,0.5982,0.4602139752591107,0.057526746907388834
1000,MergeSort,Parallel,8,PartiallySorted,2,0.285101,0.12276701940715745,0.015345877425894681
1000,BubbleSort,Parallel,8,PartiallySorted,2,22.0093,0.013148987019123733,0.0016436233773904666
1000,InsertSort,Parallel,8,PartiallySorted,2,0.319,0.09153291536050157,0.011441614420062696
1000,SelectionSort,Parallel,16,PartiallySorted,2,1.0531,0.26141866869243185,0.01633866679327699
1000,MergeSort,Parallel,16,PartiallySorted,2,0.3699,0.0946228710462287,0.005913929440389294
1000,BubbleSort,Parallel,16,PartiallySorted,2,22.2493,0.013007150786766324,8.129469241728953E-4
1000,InsertSort,Parallel,16,PartiallySorted,2,0.294899,0.09901356057497651,0.006188347535936032
1000,SelectionSort,Serial,1,PartiallySorted,3,0.208901,0.0,0.0
1000,MergeSort,Serial,1,PartiallySorted,3,0.033,0.0,0.0
1000,BubbleSort,Serial,1,PartiallySorted,3,0.3035,0.0,0.0
1000,InsertSort,Serial,1,PartiallySorted,3,0.029199,0.0,0.0
1000,SelectionSort,Parallel,2,PartiallySorted,3,0.297001,0.7033680021279389,0.35168400106396946
1000,MergeSort,Parallel,2,PartiallySorted,3,0.2143,0.15398973401773217,0.07699486700886608
1000,BubbleSort,Parallel,2,PartiallySorted,3,21.250499,0.014282017565799277,0.007141008782899638
1000,InsertSort,Parallel,2,PartiallySorted,3,0.3478,0.08395342150661299,0.041976710753306494
1000,SelectionSort,Parallel,4,PartiallySorted,3,0.5014,0.4166354208216993,0.10415885520542482
1000,MergeSort,Parallel,4,PartiallySorted,3,0.242001,0.13636307287986416,0.03409076821996604
1000,BubbleSort,Parallel,4,PartiallySorted,3,23.393899,0.012973467996933729,0.0032433669992334322
1000,InsertSort,Parallel,4,PartiallySorted,3,0.448401,0.0651180528143336,0.0162795132035834
1000,SelectionSort,Parallel,8,PartiallySorted,3,0.757701,0.2757037406575945,0.034462967582199314
1000,MergeSort,Parallel,8,PartiallySorted,3,0.363201,0.09085878067516334,0.011357347584395418
1000,BubbleSort,Parallel,8,PartiallySorted,3,22.3295,0.013591885174320965,0.0016989856467901207
1000,InsertSort,Parallel,8,PartiallySorted,3,0.327899,0.0890487619663372,0.01113109524579215
1000,SelectionSort,Parallel,16,PartiallySorted,3,1.4752,0.14160859544468546,0.008850537215292841
1000,MergeSort,Parallel,16,PartiallySorted,3,0.4852,0.06801319043693323,0.004250824402308327
1000,BubbleSort,Parallel,16,PartiallySorted,3,23.4589,0.012937520514602134,8.085950321626334E-4
1000,InsertSort,Parallel,16,PartiallySorted,3,0.271801,0.10742786082464743,0.006714241301540465
1000,SelectionSort,Serial,1,PartiallySorted,4,0.2093,0.0,0.0
1000,MergeSort,Serial,1,PartiallySorted,4,0.034,0.0,0.0
1000,BubbleSort,Serial,1,PartiallySorted,4,0.286201,0.0,0.0
1000,InsertSort,Serial,1,PartiallySorted,4,0.0288,0.0,0.0
1000,SelectionSort,Parallel,2,PartiallySorted,4,0.329901,0.6344327540686449,0.3172163770343224
1000,MergeSort,Parallel,2,PartiallySorted,4,0.1883,0.18056293149229954,0.09028146574614977
1000,BubbleSort,Parallel,2,PartiallySorted,4,22.5669,0.012682335633161842,0.006341167816580921
1000,InsertSort,Parallel,2,PartiallySorted,4,0.2759,0.10438564697354115,0.052192823486770575
1000,SelectionSort,Parallel,4,PartiallySorted,4,0.304601,0.6871284073263055,0.17178210183157638
1000,MergeSort,Parallel,4,PartiallySorted,4,0.282099,0.12052506389600816,0.03013126597400204
1000,BubbleSort,Parallel,4,PartiallySorted,4,22.5505,0.012691558945477927,0.003172889736369482
1000,InsertSort,Parallel,4,PartiallySorted,4,0.269,0.1070631970260223,0.026765799256505574
1000,SelectionSort,Parallel,8,PartiallySorted,4,0.6688,0.3129485645933015,0.03911857057416269
1000,MergeSort,Parallel,8,PartiallySorted,4,0.2653,0.12815680361854506,0.016019600452318133
1000,BubbleSort,Parallel,8,PartiallySorted,4,23.1558,0.012359797545323417,0.0015449746931654271
1000,InsertSort,Parallel,8,PartiallySorted,4,0.314,0.09171974522292993,0.011464968152866241
1000,SelectionSort,Parallel,16,PartiallySorted,4,0.9166,0.22834387955487673,0.014271492472179795
1000,MergeSort,Parallel,16,PartiallySorted,4,0.736801,0.04614543139870874,0.0028840894624192963
1000,BubbleSort,Parallel,16,PartiallySorted,4,22.406499,0.01277312444036884,7.983202775230525E-4
1000,InsertSort,Parallel,16,PartiallySorted,4,0.316299,0.0910530858459875,0.005690817865374218
1000,SelectionSort,Serial,1,PartiallySorted,5,0.2085,0.0,0.0
1000,MergeSort,Serial,1,PartiallySorted,5,0.0331,0.0,0.0
1000,BubbleSort,Serial,1,PartiallySorted,5,0.2951,0.0,0.0
1000,InsertSort,Serial,1,PartiallySorted,5,0.0277,0.0,0.0
1000,SelectionSort,Parallel,2,PartiallySorted,5,0.3537,0.5894826123833757,0.29474130619168787
1000,MergeSort,Parallel,2,PartiallySorted,5,0.1916,0.17275574112734865,0.08637787056367432
1000,BubbleSort,Parallel,2,PartiallySorted,5,22.9214,0.01287443175373232,0.00643721587686616
1000,InsertSort,Parallel,2,PartiallySorted,5,0.233,0.11888412017167381,0.059442060085836905
1000,SelectionSort,Parallel,4,PartiallySorted,5,0.379199,0.5498432221603959,0.13746080554009898
1000,MergeSort,Parallel,4,PartiallySorted,5,0.2616,0.12652905198776757,0.03163226299694189
1000,BubbleSort,Parallel,4,PartiallySorted,5,23.7983,0.012400045381392787,0.003100011345348197
1000,InsertSort,Parallel,4,PartiallySorted,5,0.3595,0.07705146036161335,0.019262865090403338
1000,SelectionSort,Parallel,8,PartiallySorted,5,0.856999,0.24329083231135626,0.030411354038919532
1000,MergeSort,Parallel,8,PartiallySorted,5,0.4335,0.07635524798154555,0.009544405997693194
1000,BubbleSort,Parallel,8,PartiallySorted,5,15.8987,0.018561266015460383,0.002320158251932548
1000,InsertSort,Parallel,8,PartiallySorted,5,0.482699,0.05738565855740327,0.0071732073196754086
1000,SelectionSort,Parallel,16,PartiallySorted,5,1.7037,0.12238070082761049,0.007648793801725656
1000,MergeSort,Parallel,16,PartiallySorted,5,0.4115,0.0804374240583232,0.0050273390036452
1000,BubbleSort,Parallel,16,PartiallySorted,5,27.5505,0.010711239360447178,6.694524600279486E-4
1000,InsertSort,Parallel,16,PartiallySorted,5,0.3938,0.07034027425088878,0.0043962671406805485
10000,SelectionSort,Serial,1,Random,1,17.1613,0.0,0.0
10000,MergeSort,Serial,1,Random,1,0.734699,0.0,0.0
10000,BubbleSort,Serial,1,Random,1,85.800801,0.0,0.0
10000,InsertSort,Serial,1,Random,1,4.7287,0.0,0.0
10000,SelectionSort,Parallel,2,Random,1,5.1925,3.3050168512277325,1.6525084256138662
10000,MergeSort,Parallel,2,Random,1,1.0123,0.7257720043465375,0.3628860021732688
10000,BubbleSort,Parallel,2,Random,1,606.6368,0.14143685480340132,0.07071842740170066
10000,InsertSort,Parallel,2,Random,1,0.8042,5.880004973887092,2.940002486943546
10000,SelectionSort,Parallel,4,Random,1,1.8302,9.376734783083815,2.344183695770954
10000,MergeSort,Parallel,4,Random,1,0.8304,0.8847531310211946,0.22118828275529864
10000,BubbleSort,Parallel,4,Random,1,628.1688,0.13658876563114883,0.03414719140778721
10000,InsertSort,Parallel,4,Random,1,1.0233,4.62103000097723,1.1552575002443075
10000,SelectionSort,Parallel,8,Random,1,1.367599,12.54848826300692,1.568561032875865
10000,MergeSort,Parallel,8,Random,1,0.7578,0.9695157033518078,0.12118946291897598
10000,BubbleSort,Parallel,8,Random,1,704.5349,0.121783606461511,0.015222950807688875
10000,InsertSort,Parallel,8,Random,1,0.905301,5.223345605494747,0.6529182006868434
10000,SelectionSort,Parallel,16,Random,1,1.6991,10.100229533282326,0.6312643458301453
10000,MergeSort,Parallel,16,Random,1,0.9391,0.7823437333617292,0.04889648333510808
10000,BubbleSort,Parallel,16,Random,1,766.202601,0.11198187122833848,0.006998866951771155
10000,InsertSort,Parallel,16,Random,1,1.3467,3.511323977129279,0.21945774857057992
10000,SelectionSort,Serial,1,Random,2,17.3941,0.0,0.0
10000,MergeSort,Serial,1,Random,2,0.731001,0.0,0.0
10000,BubbleSort,Serial,1,Random,2,85.577399,0.0,0.0
10000,InsertSort,Serial,1,Random,2,4.9227,0.0,0.0
10000,SelectionSort,Parallel,2,Random,2,5.194601,3.34849587100145,1.674247935500725
10000,MergeSort,Parallel,2,Random,2,0.9762,0.7488229870928089,0.37441149354640446
10000,BubbleSort,Parallel,2,Random,2,592.1576,0.14451794420944694,0.07225897210472347
10000,InsertSort,Parallel,2,Random,2,1.321099,3.726215824854912,1.863107912427456
10000,SelectionSort,Parallel,4,Random,2,2.433399,7.148067374072235,1.7870168435180587
10000,MergeSort,Parallel,4,Random,2,0.779,0.9383838254172016,0.2345959563543004
10000,BubbleSort,Parallel,4,Random,2,670.3755,0.12765591672130022,0.031913979180325056
10000,InsertSort,Parallel,4,Random,2,0.8523,5.775783174938402,1.4439457937346005
10000,SelectionSort,Parallel,8,Random,2,1.624099,10.709999821439459,1.3387499776799323
10000,MergeSort,Parallel,8,Random,2,0.676001,1.0813608263893102,0.13517010329866377
10000,BubbleSort,Parallel,8,Random,2,705.1625,0.12135840887738641,0.015169801109673302
10000,InsertSort,Parallel,8,Random,2,1.0075,4.886054590570719,0.6107568238213399
10000,SelectionSort,Parallel,16,Random,2,1.9886,8.746907372020518,0.5466817107512824
10000,MergeSort,Parallel,16,Random,2,0.7509,0.9734998002397124,0.060843737514982024
10000,BubbleSort,Parallel,16,Random,2,766.088699,0.11170690693089051,0.006981681683180657
10000,InsertSort,Parallel,16,Random,2,1.1741,4.192743377906481,0.2620464611191551
10000,SelectionSort,Serial,1,Random,3,17.3372,0.0,0.0
10000,MergeSort,Serial,1,Random,3,0.7281,0.0,0.0
10000,BubbleSort,Serial,1,Random,3,84.0615,0.0,0.0
10000,InsertSort,Serial,1,Random,3,4.8704,0.0,0.0
10000,SelectionSort,Parallel,2,Random,3,4.77,3.634633123689728,1.817316561844864
10000,MergeSort,Parallel,2,Random,3,0.693101,1.0504962480215727,0.5252481240107864
10000,BubbleSort,Parallel,2,Random,3,539.869,0.15570721786211097,0.07785360893105549
10000,InsertSort,Parallel,2,Random,3,0.8185,5.950397067806964,2.975198533903482
10000,SelectionSort,Parallel,4,Random,3,1.7368,9.982266236757255,2.4955665591893137
10000,MergeSort,Parallel,4,Random,3,0.6306,1.154614652711703,0.28865366317792573
10000,BubbleSort,Parallel,4,Random,3,618.177,0.1359828981019999,0.033995724525499975
10000,InsertSort,Parallel,4,Random,3,0.9209,5.28873927679444,1.32218481919861
10000,SelectionSort,Parallel,8,Random,3,1.4644,11.83911499590276,1.479889374487845
10000,MergeSort,Parallel,8,Random,3,0.6844,1.0638515488018703,0.13298144360023378
10000,BubbleSort,Parallel,8,Random,3,701.5556,0.11982157935878496,0.01497769741984812
10000,InsertSort,Parallel,8,Random,3,1.0807,4.506708614786713,0.5633385768483391
